SKU,Code,mrp,wholesale_price,Mk UP,Promotion Type
60554,SRT0150619,74,33,2.242424242,20%
60558,BLR1100259,23,10,2.3,30%
60563,BLR1100264,19,8,2.375,30%
60567,BLR1100268,26,11,2.363636364,30%
60568,BLR1100269,26,11,2.363636364,30%
60571,BLR1100272,26,11,2.363636364,30%
60572,BLR1100273,35,15,2.333333333,30%
60577,BLR1100278,29,12,2.416666667,B1G1
60584,BLR1100257,19,8,2.375,30%
60587,BLR1100169,15,6,2.5,B1G1
60612,BLR0201386,90,40,2.25,20%
60614,BLR0201388,77,35,2.2,20%
60617,BLR0201391,80,36,2.222222222,20%
60618,BLR0201392,80,36,2.222222222,20%
60619,BLR0201393,80,36,2.222222222,20%
60620,BLR0201394,65,29,2.24137931,20%
60621,BLR0201395,68,30,2.266666667,20%
60622,BLR0201396,62,28,2.214285714,20%
60623,BLR0201397,76,34,2.235294118,20%
60624,BLR0201398,87,39,2.230769231,20%
60625,BLR0201399,78,35,2.228571429,20%
60626,BLR0201400,80,36,2.222222222,20%
60627,BLR0201401,64,29,2.206896552,20%
60628,BLR0201402,73,33,2.212121212,20%
60629,BLR0201403,77,35,2.2,20%
60630,BLR0201404,54,24,2.25,20%
60631,BLR0201405,68,30,2.266666667,20%
60632,BLR0201406,68,30,2.266666667,20%
60633,BLR0201407,62,28,2.214285714,20%
60635,BLR0201409,96,43,2.23255814,20%
60639,BLR0201413,83,37,2.243243243,20%
60641,BLR0201415,35,15,2.333333333,30%
60733,SRT0071046,86,39,2.205128205,20%
60735,SRT0071048,84,37,2.27027027,20%
60739,SRT0071052,74,33,2.242424242,20%
60740,SRT0071053,74,33,2.242424242,20%
60741,SRT0071054,90,40,2.25,20%
60742,SRT0071055,90,40,2.25,20%
60743,SRT0071056,68,30,2.266666667,20%
60744,SRT0071057,68,30,2.266666667,20%
60747,SRT0071060,64,29,2.206896552,20%
60749,SRT0071062,81,36,2.25,20%
60839,SRT0150631,66,29,2.275862069,20%
60840,SRT0150632,66,29,2.275862069,20%
60841,SRT0150633,70,31,2.258064516,20%
60842,SRT0150634,70,31,2.258064516,20%
60843,SRT0150635,69,31,2.225806452,20%
60844,SRT0150636,67,30,2.233333333,20%
60845,SRT0150637,63,28,2.25,20%
60846,SRT0150638,62,27,2.296296296,20%
60847,SRT0150639,64,28,2.285714286,20%
60848,SRT0150640,67,30,2.233333333,20%
60849,SRT0150641,69,30,2.3,30%
60850,SRT0150642,66,29,2.275862069,20%
60866,BLR0201576,67,28,2.392857143,B1G1
60867,BLR0201582,71,30,2.366666667,30%
60933,SRT0150643,61,27,2.259259259,20%
60934,SRT0150644,61,27,2.259259259,20%
60935,SRT0150645,58,26,2.230769231,20%
60936,SRT0150646,59,26,2.269230769,20%
60937,SRT0150647,67,30,2.233333333,20%
60938,SRT0150648,57,25,2.28,20%
60939,SRT0150649,64,28,2.285714286,20%
60940,SRT0150650,64,28,2.285714286,20%
60941,SRT0150651,54,24,2.25,20%
60942,SRT0150652,62,27,2.296296296,20%
60943,SRT0150653,61,27,2.259259259,20%
60944,SRT0150654,63,28,2.25,20%
60998,BLR0201575,81,34,2.382352941,30%
60999,BLR0201577,74,31,2.387096774,30%
61000,BLR0201578,78,33,2.363636364,30%
61001,BLR0201579,69,29,2.379310345,30%
61002,BLR0201580,69,29,2.379310345,30%
61003,BLR0201583,69,29,2.379310345,30%
61005,BLR0201585,71,30,2.366666667,30%
61006,BLR0201586,60,25,2.4,B1G1
61007,BLR0201587,81,34,2.382352941,30%
61009,BLR0201589,65,27,2.407407407,B1G1
61010,BLR0201590,60,25,2.4,B1G1
61011,BLR0201591,65,27,2.407407407,B1G1
61012,BLR0201592,65,27,2.407407407,B1G1
61013,BLR0201593,69,29,2.379310345,30%
61014,BLR0201594,66,28,2.357142857,30%
61015,BLR0201595,74,31,2.387096774,30%
61016,BLR0201596,65,27,2.407407407,B1G1
61017,BLR0201597,67,28,2.392857143,B1G1
61018,BLR0201598,65,27,2.407407407,B1G1
61025,SRT0090303,34,14,2.428571429,B1G1
61026,SRT0090304,34,14,2.428571429,B1G1
61027,SRT0090305,34,14,2.428571429,B1G1
61028,SRT0090306,34,14,2.428571429,B1G1
61029,SRT0090307,34,14,2.428571429,B1G1
61032,SRT0090310,34,14,2.428571429,B1G1
61033,SRT0090311,35,15,2.333333333,30%
61034,SRT0090312,35,15,2.333333333,30%
61036,SRT0090314,36,15,2.4,B1G1
61037,SRT0090315,36,15,2.4,B1G1
61038,SRT0090316,36,15,2.4,B1G1
61039,SRT0090317,36,15,2.4,B1G1
61041,SRT0090319,36,15,2.4,B1G1
61042,SRT0090320,36,15,2.4,B1G1
61044,SRT0090322,36,15,2.4,B1G1
61045,SRT0090323,36,15,2.4,B1G1
61046,SRT0090324,36,15,2.4,B1G1
61047,SRT0090325,36,15,2.4,B1G1
61049,SRT0090327,36,15,2.4,B1G1
61050,SRT0090328,36,15,2.4,B1G1
61051,SRT0090329,36,15,2.4,B1G1
61052,SRT0090330,36,15,2.4,B1G1
61053,SRT0090331,36,15,2.4,B1G1
61054,SRT0090332,36,15,2.4,B1G1
61055,SRT0071149,65,28,2.321428571,30%
61057,SRT0071151,90,38,2.368421053,30%
61059,SRT0071153,79,34,2.323529412,30%
61062,SRT0071156,72,31,2.322580645,30%
61121,SRT0071124,83,37,2.243243243,20%
61124,SRT0071126,83,37,2.243243243,20%
61128,SRT0071129,77,34,2.264705882,20%
61130,SRT0071131,79,35,2.257142857,20%
61131,SRT0071132,74,33,2.242424242,20%
61162,SRT0130349,63,28,2.25,20%
61163,SRT0130350,35,15,2.333333333,30%
61165,SRT0130352,35,15,2.333333333,30%
61166,SRT0130353,35,15,2.333333333,30%
61167,SRT0130354,35,15,2.333333333,30%
61170,SRT0130357,35,15,2.333333333,30%
61171,SRT0130358,35,15,2.333333333,30%
61172,SRT0130359,35,15,2.333333333,30%
61173,SRT0130360,41,18,2.277777778,20%
61175,SRT0130362,39,17,2.294117647,20%
61176,SRT0130363,42,18,2.333333333,30%
61177,SRT0130364,27,11,2.454545455,B1G1
61178,SRT0130365,35,15,2.333333333,30%
61179,SRT0130366,29,12,2.416666667,B1G1
61180,SRT0130367,29,12,2.416666667,B1G1
61181,SRT0130368,29,12,2.416666667,B1G1
61184,SRT0130371,35,15,2.333333333,30%
61186,SRT0130373,29,12,2.416666667,B1G1
61188,SRT0130375,29,12,2.416666667,B1G1
61191,SRT0130378,30,13,2.307692308,30%
61192,SRT0130379,30,13,2.307692308,30%
61193,SRT0130380,30,13,2.307692308,30%
61194,SRT0130381,21,9,2.333333333,30%
61196,SRT0130383,32,14,2.285714286,20%
61197,SRT0130384,33,14,2.357142857,30%
61198,SRT0130385,17,7,2.428571429,B1G1
61200,SRT0130387,19,8,2.375,30%
61202,SRT0130389,31,13,2.384615385,30%
61204,SRT0130391,39,17,2.294117647,20%
61205,SRT0130392,25,11,2.272727273,20%
61206,SRT0130393,25,11,2.272727273,20%
61208,SRT0130395,29,13,2.230769231,20%
61210,SRT0130397,33,15,2.2,20%
61211,SRT0130398,20,9,2.222222222,20%
61212,SRT0130399,20,9,2.222222222,20%
61213,SRT0130400,32,14,2.285714286,20%
61214,SRT0130401,30,13,2.307692308,30%
61215,SRT0130402,30,13,2.307692308,30%
61216,SRT0130403,25,10,2.5,B1G1
61217,SRT0130404,28,12,2.333333333,30%
61221,SRT0130408,58,26,2.230769231,20%
61222,SRT0130409,19,8,2.375,30%
61223,SRT0130410,19,8,2.375,30%
61226,SRT0130413,24,10,2.4,B1G1
61228,SRT0130415,24,10,2.4,B1G1
61230,SRT0130417,24,10,2.4,B1G1
61235,SRT0130422,25,11,2.272727273,20%
61239,SRT0130426,16,7,2.285714286,20%
61254,SRT0150623,75,33,2.272727273,20%
61255,SRT0150624,58,25,2.32,30%
61256,SRT0150625,69,31,2.225806452,20%
61257,SRT0150626,62,27,2.296296296,20%
61258,SRT0150627,68,30,2.266666667,20%
61259,SRT0150628,64,28,2.285714286,20%
61260,SRT0150629,74,33,2.242424242,20%
61261,SRT0150630,67,30,2.233333333,20%
61283,BLR0201581,67,28,2.392857143,B1G1
61320,SRT0150753,216,93,2.322580645,30%
61321,SRT0150754,216,93,2.322580645,30%
61322,SRT0150755,216,93,2.322580645,30%
61323,SRT0150756,216,93,2.322580645,30%
61324,SRT0150757,201,87,2.310344828,30%
61325,SRT0150758,189,81,2.333333333,30%
61326,SRT0150759,155,67,2.313432836,30%
61327,SRT0150760,155,67,2.313432836,30%
61328,SRT0150761,212,91,2.32967033,30%
61331,SRT0150764,105,45,2.333333333,30%
61334,SRT0150766,59,25,2.36,30%
61335,SRT0150767,59,25,2.36,30%
61336,SRT0150768,59,25,2.36,30%
61338,SRT0150770,59,25,2.36,30%
61339,SRT0150771,59,25,2.36,30%
61340,SRT0150772,59,25,2.36,30%
61341,SRT0150773,59,25,2.36,30%
61342,SRT0150774,59,25,2.36,30%
61343,SRT0150775,59,25,2.36,30%
61344,SRT0150776,59,25,2.36,30%
61353,SRT0150752,170,73,2.328767123,30%
61354,BLR0040069,67,27,2.481481481,B1G1
61356,BLR0040073,43,17,2.529411765,B1G1
61357,BLR0040074,40,16,2.5,B1G1
61358,BLR0040075,40,16,2.5,B1G1
61359,BLR0040076,40,16,2.5,B1G1
61360,BLR0040077,43,17,2.529411765,B1G1
61361,BLR0040078,43,17,2.529411765,B1G1
61362,BLR0040079,40,16,2.5,B1G1
61364,BLR0040083,46,19,2.421052632,B1G1
61365,BLR0040085,56,23,2.434782609,B1G1
61366,BLR0040086,90,37,2.432432432,B1G1
61368,BLR0040088,88,36,2.444444444,B1G1
61369,BLR0040090,51,20,2.55,B1G1
61370,BLR0040091,41,16,2.5625,B1G1
61371,BLR0040092,46,19,2.421052632,B1G1
61372,BLR0040093,55,22,2.5,B1G1
61373,BLR0040094,46,19,2.421052632,B1G1
61375,BLR0201556,61,26,2.346153846,30%
61376,BLR0201557,61,26,2.346153846,30%
61377,BLR0201558,42,18,2.333333333,30%
61378,BLR0201559,42,18,2.333333333,30%
61379,BLR0201560,42,18,2.333333333,30%
61380,BLR0201561,42,18,2.333333333,30%
61381,BLR0201562,42,18,2.333333333,30%
61382,BLR0201563,42,18,2.333333333,30%
61383,BLR0201564,46,19,2.421052632,B1G1
61384,BLR0201565,42,18,2.333333333,30%
61385,BLR0201566,42,18,2.333333333,30%
61386,BLR0201567,50,21,2.380952381,30%
61387,BLR0201568,55,23,2.391304348,B1G1
61388,BLR0201569,50,21,2.380952381,30%
61389,BLR0201570,55,23,2.391304348,B1G1
61390,BLR0201571,46,19,2.421052632,B1G1
61391,BLR0201572,55,23,2.391304348,B1G1
61392,BLR0201573,42,18,2.333333333,30%
61393,BLR0201574,42,18,2.333333333,30%
61394,BLR0201599,46,19,2.421052632,B1G1
61396,SRT0150685,135,58,2.327586207,30%
61397,SRT0150686,124,53,2.339622642,30%
61398,SRT0150687,136,59,2.305084746,30%
61400,SRT0150689,128,55,2.327272727,30%
61401,SRT0150690,124,53,2.339622642,30%
61402,SRT0150691,147,63,2.333333333,30%
61568,MUM0010301,109,47,2.319148936,30%
61570,MUM0010303,151,65,2.323076923,30%
61572,MUM0010305,88,38,2.315789474,30%
61573,MUM0010306,80,34,2.352941176,30%
61574,MUM0010307,88,38,2.315789474,30%
61575,MUM0010308,63,27,2.333333333,30%
61576,MUM0010309,88,38,2.315789474,30%
61577,MUM0010310,96,41,2.341463415,30%
61578,MUM0010311,94,40,2.35,30%
61579,BLR1220060,330,137,2.408759124,B1G1
61580,BLR1220061,330,137,2.408759124,B1G1
61581,BLR1220062,248,103,2.40776699,B1G1
61582,BLR1220064,639,265,2.411320755,B1G1
61583,BLR1220066,687,285,2.410526316,B1G1
61584,BLR1220067,366,152,2.407894737,B1G1
61586,BLR1220069,454,188,2.414893617,B1G1
61587,BLR1220070,496,206,2.40776699,B1G1
61588,BLR1220071,951,396,2.401515152,B1G1
61589,BLR1220072,568,236,2.406779661,B1G1
61590,BLR1220073,288,119,2.420168067,B1G1
61591,BLR1220074,313,130,2.407692308,B1G1
61592,BLR1220075,296,123,2.406504065,B1G1
61593,BLR1220076,296,123,2.406504065,B1G1
61594,BLR1220077,296,123,2.406504065,B1G1
61595,BLR1220078,296,123,2.406504065,B1G1
61597,BLR1220080,313,130,2.407692308,B1G1
61598,BLR1220081,391,162,2.413580247,B1G1
61599,BLR1220082,863,359,2.403899721,B1G1
61600,BLR1220083,310,128,2.421875,B1G1
61601,BLR0010281,184,76,2.421052632,B1G1
61602,BLR0010282,210,87,2.413793103,B1G1
61603,BLR0010283,175,72,2.430555556,B1G1
61604,BLR0010284,219,90,2.433333333,B1G1
61605,BLR0010285,210,87,2.413793103,B1G1
61606,BLR0010286,127,52,2.442307692,B1G1
61607,BLR0010287,197,81,2.432098765,B1G1
61608,BLR0010288,184,76,2.421052632,B1G1
61609,BLR0010289,192,79,2.430379747,B1G1
61610,BLR0010290,123,50,2.46,B1G1
61611,BLR0010291,175,72,2.430555556,B1G1
61612,BLR0010292,219,90,2.433333333,B1G1
61613,BLR1220036,227,94,2.414893617,B1G1
61614,BLR1220037,234,97,2.412371134,B1G1
61615,BLR1220038,343,142,2.415492958,B1G1
61616,BLR1220039,734,305,2.406557377,B1G1
61617,BLR1220040,151,62,2.435483871,B1G1
61618,BLR1220041,206,85,2.423529412,B1G1
61619,BLR1220042,231,95,2.431578947,B1G1
61620,BLR1220043,251,104,2.413461538,B1G1
61621,BLR1220044,439,182,2.412087912,B1G1
61622,BLR1220045,770,320,2.40625,B1G1
61624,BLR1220047,775,322,2.406832298,B1G1
61625,BLR1220048,409,170,2.405882353,B1G1
61626,BLR1220049,336,139,2.417266187,B1G1
61627,BLR1220050,375,156,2.403846154,B1G1
61628,BLR1220051,403,167,2.413173653,B1G1
61629,BLR1220052,319,132,2.416666667,B1G1
61630,BLR1220053,319,132,2.416666667,B1G1
61631,BLR1220054,319,132,2.416666667,B1G1
61632,BLR1220055,296,123,2.406504065,B1G1
61633,BLR1220056,313,130,2.407692308,B1G1
61634,BLR1220057,313,130,2.407692308,B1G1
61635,BLR1220058,313,130,2.407692308,B1G1
61636,BLR1220059,313,130,2.407692308,B1G1
61637,BLR0201677,63,25,2.52,B1G1
61638,BLR0201678,60,25,2.4,B1G1
61639,BLR0201679,58,24,2.416666667,B1G1
61640,BLR0201680,55,22,2.5,B1G1
61641,BLR0201681,55,22,2.5,B1G1
61642,BLR0201682,58,24,2.416666667,B1G1
61643,BLR0201683,55,22,2.5,B1G1
61644,BLR0201684,60,25,2.4,B1G1
61645,BLR0201685,57,23,2.47826087,B1G1
61646,BLR0201686,60,24,2.5,B1G1
61647,BLR0201687,55,22,2.5,B1G1
61648,BLR0201688,56,23,2.434782609,B1G1
61649,BLR0201689,62,25,2.48,B1G1
61650,BLR0201690,58,24,2.416666667,B1G1
61651,BLR0201691,58,24,2.416666667,B1G1
61652,BLR0201692,60,25,2.4,B1G1
61653,BLR0201693,57,23,2.47826087,B1G1
61654,BLR0201694,63,25,2.52,B1G1
61655,BLR0201695,55,22,2.5,B1G1
61656,BLR0201696,60,25,2.4,B1G1
61657,BLR0201697,61,25,2.44,B1G1
61658,BLR0201698,57,23,2.47826087,B1G1
61659,BLR0201699,63,25,2.52,B1G1
61660,BLR0201700,63,25,2.52,B1G1
61661,BLR0201701,57,23,2.47826087,B1G1
61662,BLR0840035,41,19,2.157894737,15%
61664,BLR0840037,96,45,2.133333333,15%
61665,BLR0840038,84,40,2.1,15%
61666,BLR0840039,39,18,2.166666667,15%
61667,BLR0840040,46,21,2.19047619,20%
61668,BLR0840041,38,17,2.235294118,20%
61669,BLR0840042,46,21,2.19047619,20%
61670,BLR0840043,44,20,2.2,20%
61671,BLR0840044,50,23,2.173913043,15%
61672,BLR0840045,41,19,2.157894737,15%
61673,MUM0550001,4.53,3,1.51,10%
61674,MUM0550002,4.53,3,1.51,10%
61675,MUM0550003,4.53,3,1.51,10%
61676,MUM0550004,4.53,3,1.51,10%
61677,MUM0550005,4.53,3,1.51,10%
61682,MUM0550010,4.53,3,1.51,10%
61683,MUM0550011,4.53,3,1.51,10%
61684,MUM0550012,4.53,3,1.51,10%
61685,MUM0550013,4.53,3,1.51,10%
61687,VNS0340205,54,18,3,B1G1
61688,VNS0340206,41,16,2.5625,B1G1
61689,VNS0340207,68,23,2.956521739,B1G1
61691,VNS0340209,35,13,2.692307692,B1G1
61695,VNS0340213,35,13,2.692307692,B1G1
61698,VNS0340216,35,13,2.692307692,B1G1
61699,VNS0340217,54,18,3,B1G1
61700,VNS0340218,32,12,2.666666667,B1G1
61701,VNS0340219,35,13,2.692307692,B1G1
61702,VNS0340220,35,13,2.692307692,B1G1
61703,VNS0340221,25,10,2.5,B1G1
61704,VNS0340222,32,12,2.666666667,B1G1
61705,VNS0340223,35,13,2.692307692,B1G1
61706,VNS0340224,35,13,2.692307692,B1G1
61708,VNS0340199,54,18,3,B1G1
61709,VNS0340200,41,16,2.5625,B1G1
61710,VNS0340201,68,23,2.956521739,B1G1
61712,VNS0340203,35,13,2.692307692,B1G1
61713,MUM0210112,50,21,2.380952381,30%
61714,MUM0210113,50,21,2.380952381,30%
61716,MUM0210115,50,21,2.380952381,30%
61717,MUM0210117,59,25,2.36,30%
61718,MUM0210118,67,29,2.310344828,30%
61719,MUM0210119,67,29,2.310344828,30%
61723,MUM0210123,67,29,2.310344828,30%
61728,MUM0210128,57,24,2.375,30%
61730,MUM0210130,57,24,2.375,30%
61734,MUM0130167,67,29,2.310344828,30%
61745,MUM0130178,67,29,2.310344828,30%
61750,MUM0130183,59,25,2.36,30%
61753,MUM0130186,76,32,2.375,30%
61754,MUM0130187,59,25,2.36,30%
61758,MUM0130191,59,25,2.36,30%
61769,BLR0010296,31,15,2.066666667,15%
61770,BLR0010297,31,15,2.066666667,15%
61771,BLR0010298,31,15,2.066666667,15%
61772,BLR0010300,31,15,2.066666667,15%
61773,BLR0010301,31,15,2.066666667,15%
61774,BLR0010302,31,15,2.066666667,15%
61775,BLR0010303,31,15,2.066666667,15%
61776,BLR0010304,31,15,2.066666667,15%
61779,BLR0010307,31,15,2.066666667,15%
61780,BLR0010308,31,15,2.066666667,15%
61781,BLR0010309,31,15,2.066666667,15%
61782,BLR0010310,31,15,2.066666667,15%
61783,BLR0010311,31,15,2.066666667,15%
61784,BLR0010312,31,15,2.066666667,15%
61785,BLR0010313,31,15,2.066666667,15%
61786,BLR0010314,31,15,2.066666667,15%
61788,BLR0010317,31,15,2.066666667,15%
61789,BLR0010318,31,15,2.066666667,15%
61790,BLR0010319,31,15,2.066666667,15%
61792,BLR0010321,31,15,2.066666667,15%
61793,BLR0010322,31,15,2.066666667,15%
61795,BLR0010324,31,15,2.066666667,15%
61798,BLR0010328,31,15,2.066666667,15%
61801,BLR0010331,31,15,2.066666667,15%
61805,BLR0010336,31,15,2.066666667,15%
61806,BLR0010337,31,15,2.066666667,15%
61808,BLR0010339,31,15,2.066666667,15%
61810,BLR0010341,31,15,2.066666667,15%
61813,BLR0010344,31,15,2.066666667,15%
61814,BLR0010345,31,15,2.066666667,15%
61816,BLR0010347,31,15,2.066666667,15%
61822,BLR0010354,31,15,2.066666667,15%
61823,BLR0010355,31,15,2.066666667,15%
61824,BLR0010356,31,15,2.066666667,15%
61825,BLR0010357,31,15,2.066666667,15%
61826,BLR0010358,31,15,2.066666667,15%
61827,BLR0010359,31,15,2.066666667,15%
61828,BLR0010360,31,15,2.066666667,15%
61829,BLR0010361,31,15,2.066666667,15%
61830,BLR0010362,31,15,2.066666667,15%
61834,BLR0010366,31,15,2.066666667,15%
61835,BLR0010367,31,15,2.066666667,15%
61836,BLR0010368,31,15,2.066666667,15%
61837,SRT0150777,80,34,2.352941176,30%
61839,SRT0150779,75,32,2.34375,30%
61842,SRT0150782,75,32,2.34375,30%
61846,SRT0150786,78,33,2.363636364,30%
61849,VNS0340225,25,10,2.5,B1G1
61850,VNS0340226,32,12,2.666666667,B1G1
61851,VNS0340227,35,13,2.692307692,B1G1
61852,VNS0340228,25,10,2.5,B1G1
61853,VNS0340229,32,12,2.666666667,B1G1
61854,VNS0340230,35,13,2.692307692,B1G1
61855,VNS0340231,25,10,2.5,B1G1
61856,VNS0340232,32,12,2.666666667,B1G1
61857,VNS0340233,35,13,2.692307692,B1G1
61858,VNS0340234,25,10,2.5,B1G1
61859,VNS0340235,32,12,2.666666667,B1G1
61860,VNS0340236,35,13,2.692307692,B1G1
61861,VNS0340237,25,10,2.5,B1G1
61900,VNS0450001,54,18,3,B1G1
61904,VNS0450005,36,14,2.571428571,B1G1
61906,VNS0450007,36,14,2.571428571,B1G1
61907,VNS0450030,54,18,3,B1G1
61909,VNS0450032,36,14,2.571428571,B1G1
61910,VNS0450033,36,14,2.571428571,B1G1
61912,VNS0450035,36,14,2.571428571,B1G1
61914,VNS0450037,30,11,2.727272727,B1G1
61915,VNS0450008,54,18,3,B1G1
61919,VNS0450012,36,14,2.571428571,B1G1
61921,VNS0450014,36,14,2.571428571,B1G1
61922,BLR0201733,32,13,2.461538462,B1G1
61923,BLR0201734,32,13,2.461538462,B1G1
61924,BLR0201735,32,13,2.461538462,B1G1
61925,BLR0201736,32,13,2.461538462,B1G1
61926,BLR0201737,28,11,2.545454545,B1G1
61927,BLR0201738,28,11,2.545454545,B1G1
61928,BLR0201739,28,11,2.545454545,B1G1
61929,BLR0201740,28,11,2.545454545,B1G1
61930,BLR0201741,28,12,2.333333333,30%
61931,BLR0201742,28,12,2.333333333,30%
61932,BLR0201743,28,12,2.333333333,30%
61933,BLR0201744,28,12,2.333333333,30%
61934,BLR0201745,28,12,2.333333333,30%
61935,BLR0201746,32,13,2.461538462,B1G1
61937,BLR0201748,32,13,2.461538462,B1G1
61938,BLR0201749,32,13,2.461538462,B1G1
61939,BLR0201750,39,16,2.4375,B1G1
61940,BLR0201751,39,16,2.4375,B1G1
61941,BLR0201752,39,16,2.4375,B1G1
61942,BLR0201753,39,16,2.4375,B1G1
61943,BLR0201702,98,40,2.45,B1G1
61944,BLR0201703,82,34,2.411764706,B1G1
61945,BLR0201704,88,36,2.444444444,B1G1
61946,BLR0201705,88,36,2.444444444,B1G1
61947,BLR0201706,88,36,2.444444444,B1G1
61948,BLR0201707,88,36,2.444444444,B1G1
61949,BLR0201708,88,36,2.444444444,B1G1
61950,BLR0201709,106,44,2.409090909,B1G1
61951,BLR0201710,88,36,2.444444444,B1G1
61952,BLR0201711,100,41,2.43902439,B1G1
61953,BLR0201712,65,26,2.5,B1G1
61954,BLR0201713,82,34,2.411764706,B1G1
61955,BLR0201714,102,42,2.428571429,B1G1
61956,BLR0201715,109,45,2.422222222,B1G1
61957,BLR0201716,92,38,2.421052632,B1G1
61958,BLR0201717,74,30,2.466666667,B1G1
61959,BLR0201718,84,35,2.4,B1G1
61961,BLR0201720,86,35,2.457142857,B1G1
61962,BLR0201721,91,37,2.459459459,B1G1
61963,BLR0201722,83,34,2.441176471,B1G1
61965,BLR0201724,96,39,2.461538462,B1G1
61967,BLR0201726,78,32,2.4375,B1G1
61968,BLR0201727,78,32,2.4375,B1G1
61969,BLR0201728,88,36,2.444444444,B1G1
61970,BLR0201729,66,27,2.444444444,B1G1
61971,BLR0201730,60,25,2.4,B1G1
61973,BLR0201732,54,22,2.454545455,B1G1
61974,MUM0030619,44,19,2.315789474,30%
61975,MUM0030620,44,19,2.315789474,30%
61976,MUM0030621,44,19,2.315789474,30%
61977,MUM0030622,44,19,2.315789474,30%
61978,MUM0030623,44,19,2.315789474,30%
61979,MUM0030624,44,19,2.315789474,30%
61980,MUM0030625,44,19,2.315789474,30%
61981,MUM0030626,44,19,2.315789474,30%
62012,VNS0450015,54,18,3,B1G1
62016,VNS0450019,36,14,2.571428571,B1G1
62018,VNS0450021,36,14,2.571428571,B1G1
62019,MUM0540003,75,33,2.272727273,20%
62022,MUM0540006,90,40,2.25,20%
62023,MUM0540007,51,22,2.318181818,30%
62024,MUM0540008,44,19,2.315789474,30%
62025,MUM0540010,103,46,2.239130435,20%
62026,MUM0540011,101,45,2.244444444,20%
62027,MUM0540012,89,40,2.225,20%
62028,MUM0540013,92,41,2.243902439,20%
62029,MUM0540014,76,34,2.235294118,20%
62030,MUM0540015,48,21,2.285714286,20%
62032,MUM0540017,51,23,2.217391304,20%
62034,MUM0540019,51,23,2.217391304,20%
62035,MUM0540020,49,22,2.227272727,20%
62036,MUM0540024,37,16,2.3125,30%
62040,MUM0540028,56,25,2.24,20%
62080,VNS0450025,36,14,2.571428571,B1G1
62085,VNS0450045,36,14,2.571428571,B1G1
62086,VNS0450046,24,9,2.666666667,B1G1
62088,VNS0450048,30,11,2.727272727,B1G1
62089,VNS0450049,35,13,2.692307692,B1G1
62091,VNS0450051,30,11,2.727272727,B1G1
62092,VNS0450052,30,11,2.727272727,B1G1
62093,VNS0450053,35,13,2.692307692,B1G1
62094,VNS0450054,24,9,2.666666667,B1G1
62095,VNS0450055,30,11,2.727272727,B1G1
62096,VNS0450056,35,13,2.692307692,B1G1
62097,VNS0450057,24,9,2.666666667,B1G1
62099,VNS0450059,35,13,2.692307692,B1G1
62103,VNS0450039,22,8,2.75,B1G1
62104,VNS0450040,35,13,2.692307692,B1G1
62106,VNS0450042,36,14,2.571428571,B1G1
62107,VNS0450043,30,11,2.727272727,B1G1
62120,SRT0150811,74,31,2.387096774,30%
62121,SRT0150812,74,31,2.387096774,30%
62122,SRT0150813,74,31,2.387096774,30%
62123,SRT0150814,74,31,2.387096774,30%
62124,SRT0150815,74,31,2.387096774,30%
62125,SRT0150816,74,31,2.387096774,30%
62126,SRT0150817,74,31,2.387096774,30%
62127,SRT0150818,74,31,2.387096774,30%
62130,SRT0150821,74,31,2.387096774,30%
62131,SRT0150822,74,31,2.387096774,30%
62134,SRT0150825,74,31,2.387096774,30%
62135,SRT0150826,74,31,2.387096774,30%
62140,SRT0150831,74,31,2.387096774,30%
62141,SRT0150832,74,31,2.387096774,30%
62142,SRT0150833,74,31,2.387096774,30%
62143,SRT0150834,74,31,2.387096774,30%
62144,SRT0150835,74,31,2.387096774,30%
62145,SRT0150836,74,31,2.387096774,30%
62146,SRT0150837,74,31,2.387096774,30%
62147,SRT0150838,74,31,2.387096774,30%
62148,BLR0030228,82,35,2.342857143,30%
62149,BLR0030229,82,35,2.342857143,30%
62150,BLR0030230,82,35,2.342857143,30%
62152,BLR0030232,82,35,2.342857143,30%
62153,BLR0030233,59,25,2.36,30%
62154,BLR0030234,59,25,2.36,30%
62155,BLR0030235,59,25,2.36,30%
62156,BLR0030236,59,25,2.36,30%
62160,BLR0030240,36,15,2.4,B1G1
62163,BLR0030243,38,16,2.375,30%
62164,BLR0030244,38,16,2.375,30%
62165,BLR0030245,34,14,2.428571429,B1G1
62167,BLR0030247,34,14,2.428571429,B1G1
62171,BLR0030251,42,18,2.333333333,30%
62175,BLR0030255,92,40,2.3,30%
62176,BLR0030256,92,40,2.3,30%
62178,BLR0030258,92,40,2.3,30%
62179,BLR0030259,92,40,2.3,30%
62180,BLR0030260,124,53,2.339622642,30%
62182,BLR0030262,130,56,2.321428571,30%
62183,BLR0030263,130,56,2.321428571,30%
62184,BLR0030264,130,56,2.321428571,30%
